member_id,date,item
4090,26-07-2015,Coffee
2866,20-05-2015,Pastries
2866,20-05-2015,Dish Soap
2183,21-10-2015,Apples
2183,21-10-2015,Pastries
4033,06-03-2015,Vinegar
4033,06-03-2015,Juice
4033,06-03-2015,Pepper
2374,21-04-2015,Cleaning Supplies
2374,21-04-2015,Onions
2374,21-04-2015,Tomatoes
2374,21-04-2015,Paper Towels
2374,21-04-2015,Rubbing Alcohol
2374,21-04-2015,Oranges
2374,21-04-2015,Butter
2374,21-04-2015,Vinegar
2372,07-07-2015,Coffee
2372,07-07-2015,Soy Sauce
2372,07-07-2015,Cookies
2372,07-07-2015,Dish Soap
1556,17-03-2015,Sugar
1556,17-03-2015,Toothbrushes
1556,17-03-2015,Broccoli
1556,17-03-2015,Pepper
1556,17-03-2015,Carrots
3054,29-09-2015,Yogurt
3054,29-09-2015,Cakes
3054,29-09-2015,Cookies
3054,29-09-2015,Apples
3054,29-09-2015,Oranges
1432,08-06-2015,Toothbrushes
1432,08-06-2015,Watermelons
1432,08-06-2015,Salt
1432,08-06-2015,Broccoli
1432,08-06-2015,Pineapples
1432,08-06-2015,Peppers
1432,08-06-2015,Pepper
3650,12-08-2015,Cookies
3650,12-08-2015,Coffee
3650,12-08-2015,Watermelons
3650,12-08-2015,Milk
3650,12-08-2015,Rubbing Alcohol
3650,12-08-2015,Butter
3650,12-08-2015,Soda
2243,16-04-2015,Milk
2243,16-04-2015,Bleach
2243,16-04-2015,Tea
2243,16-04-2015,Broccoli
3482,22-10-2015,Garlic
3482,22-10-2015,Oranges
3482,22-10-2015,Paper Towels
4616,06-08-2015,Wipes
4616,06-08-2015,Soda
4616,06-08-2015,Vinegar
4616,06-08-2015,Olive Oil
2347,12-05-2015,Popcorn
2347,12-05-2015,Cakes
2347,12-05-2015,Rice
2347,12-05-2015,Toothpaste
2347,12-05-2015,Soy Sauce
2347,12-05-2015,Pastries
4989,08-03-2015,Juice
4989,08-03-2015,Pasta
1051,03-05-2015,Sugar
1051,03-05-2015,Cookies
1051,03-05-2015,Toothpaste
1051,03-05-2015,Soda
1051,03-05-2015,Tea
4995,13-09-2015,Crackers
4995,13-09-2015,Pepper
1917,05-03-2015,Soda
1917,05-03-2015,Broccoli
1917,05-03-2015,Baby Bottles
4764,09-03-2015,Conditioner
4764,09-03-2015,Shampoo
4764,09-03-2015,Cookies
4764,09-03-2015,Oranges
4876,26-09-2015,Rubbing Alcohol
4876,26-09-2015,Carrots
2351,08-01-2015,Cookies
2351,08-01-2015,Toothpaste
2351,08-01-2015,Toothbrushes
2351,08-01-2015,Wipes
2351,08-01-2015,Coffee
2351,08-01-2015,Soy Sauce
2351,08-01-2015,Pepper
2351,08-01-2015,Tea
2750,27-11-2015,Soy Sauce
2750,27-11-2015,Baby Bottles
2750,27-11-2015,Frozen Fruit
2750,27-11-2015,Dish Soap
2013,17-12-2015,Onions
2013,17-12-2015,Diapers
2013,17-12-2015,Tomatoes
2013,17-12-2015,Baby Food
2013,17-12-2015,Soda
3819,16-06-2015,Toothbrushes
3819,16-06-2015,Olive Oil
3819,16-06-2015,Toilet Paper
3819,16-06-2015,Soy Sauce
3819,16-06-2015,Vinegar
4971,07-06-2015,Cakes
4971,07-06-2015,Cookies
4971,07-06-2015,Tea
4971,07-06-2015,Baby Bottles
3862,18-02-2015,Yogurt
3862,18-02-2015,Watermelons
3862,18-02-2015,Granola
3862,18-02-2015,Oranges
2271,10-10-2015,Wheat
2271,10-10-2015,Salt
4122,02-07-2015,Rice
4122,02-07-2015,Watermelons
4122,02-07-2015,Paper Towels
4122,02-07-2015,Honey
4122,02-07-2015,Frozen Vegetables
4122,02-07-2015,Vinegar
4122,02-07-2015,Garlic
1221,22-06-2015,Toothbrushes
1221,22-06-2015,Toothpaste
1221,22-06-2015,Skincare Products
1221,22-06-2015,Broccoli
1221,22-06-2015,Frozen Fruit
1221,22-06-2015,Toilet Paper
1221,22-06-2015,Carrots
3933,25-01-2015,Soda
3933,25-01-2015,Garlic
3933,25-01-2015,Dish Soap
3842,22-09-2015,Popcorn
3842,22-09-2015,Shampoo
3842,22-09-2015,Celery
3842,22-09-2015,Apples
3842,22-09-2015,Skincare Products
3842,22-09-2015,Broccoli
3842,22-09-2015,Carrots
1546,11-01-2015,Olive Oil
1546,11-01-2015,Skincare Products
1546,11-01-2015,Butter
1962,19-04-2015,Bananas
1962,19-04-2015,Toothbrushes
1962,19-04-2015,Toothpaste
4193,07-05-2015,Olive Oil
4193,07-05-2015,Soy Sauce
4193,07-05-2015,Baby Food
4193,07-05-2015,Pasta
4193,07-05-2015,Soda
4193,07-05-2015,Pepper
3306,25-08-2015,Cakes
3306,25-08-2015,Juice
3306,25-08-2015,Pastries
4926,17-02-2015,Baby Food
4926,17-02-2015,Corn
2582,15-11-2015,Frozen Fruit
2582,15-11-2015,Chips
2582,15-11-2015,Butter
2582,15-11-2015,Ice Cream
2582,15-11-2015,Tea
3328,22-11-2015,Salt
3328,22-11-2015,Frozen Fruit
3328,22-11-2015,Broccoli
3328,22-11-2015,Rubbing Alcohol
3328,22-11-2015,Ice Cream
3328,22-11-2015,Pepper
4722,22-10-2015,Bananas
4722,22-10-2015,Tomatoes
4722,22-10-2015,Peppers
2401,27-03-2015,Toothpaste
2401,27-03-2015,Coffee
2401,27-03-2015,Mustard
1926,16-07-2015,Crackers
1926,16-07-2015,Shampoo
1926,16-07-2015,Cheese
1926,16-07-2015,Rice
1926,16-07-2015,Olive Oil
1926,16-07-2015,Frozen Fruit
1926,16-07-2015,Conditioner
1926,16-07-2015,Frozen Vegetables
1926,16-07-2015,Ice Cream
2322,12-11-2015,Conditioner
2322,12-11-2015,Shampoo
2322,12-11-2015,Paper Towels
2322,12-11-2015,Carrots
3871,13-04-2015,Wheat
3871,13-04-2015,Diapers
3871,13-04-2015,Broccoli
3871,13-04-2015,Juice
3871,13-04-2015,Baby Food
3871,13-04-2015,Dish Soap
1441,09-01-2015,Toothbrushes
1441,09-01-2015,Skincare Products
1441,09-01-2015,Broccoli
1957,17-03-2015,Popcorn
1957,17-03-2015,Shampoo
1957,17-03-2015,Apples
1957,17-03-2015,Tomatoes
1957,17-03-2015,Toilet Paper
1957,17-03-2015,Tissues
1957,17-03-2015,Conditioner
1957,17-03-2015,Peppers
2759,24-11-2015,Toothbrushes
2759,24-11-2015,Rice
2759,24-11-2015,Olive Oil
2759,24-11-2015,Eggs
2759,24-11-2015,Pepper
1638,10-06-2015,Skincare Products
1638,10-06-2015,Paper Towels
1638,10-06-2015,Honey
1638,10-06-2015,Oranges
1638,10-06-2015,Butter
2770,18-11-2015,Yogurt
2770,18-11-2015,Mustard
2770,18-11-2015,Chips
2770,18-11-2015,Tissues
2770,18-11-2015,Soda
2770,18-11-2015,Eggs
3343,09-10-2015,Olive Oil
3343,09-10-2015,Brownies
2352,19-12-2015,Milk
2352,19-12-2015,Chips
2352,19-12-2015,Butter
2352,19-12-2015,Ice Cream
2352,19-12-2015,Bread
1602,16-10-2015,Watermelons
1602,16-10-2015,Broccoli
1602,16-10-2015,Juice
1602,16-10-2015,Rubbing Alcohol
1602,16-10-2015,Bleach
3478,29-09-2015,Rice
3478,29-09-2015,Wipes
3478,29-09-2015,Pineapples
3478,29-09-2015,Soda
3478,29-09-2015,Tea
3478,29-09-2015,Bread
1582,09-11-2015,Cakes
1582,09-11-2015,Tissues
1582,09-11-2015,Soy Sauce
1582,09-11-2015,Frozen Vegetables
1582,09-11-2015,Eggs
1944,27-06-2015,Juice
1944,27-06-2015,Oranges
1944,27-06-2015,Butter
1944,27-06-2015,Pepper
1944,27-06-2015,Corn
1944,27-06-2015,Bread
3353,15-02-2015,Sugar
3353,15-02-2015,Olive Oil
3353,15-02-2015,Celery
3353,15-02-2015,Pasta
3899,05-03-2015,Toothbrushes
3899,05-03-2015,Toothpaste
3899,05-03-2015,Diapers
3899,05-03-2015,Frozen Fruit
3899,05-03-2015,Brownies
3899,05-03-2015,Pastries
3899,05-03-2015,Tea
4815,21-12-2015,Wipes
4815,21-12-2015,Eggs
4815,21-12-2015,Peppers
2647,31-07-2015,Wheat
2647,31-07-2015,Eggs
1684,10-04-2015,Eggs
1684,10-04-2015,Soy Sauce
1684,10-04-2015,Rubbing Alcohol
1684,10-04-2015,Rice
1884,25-11-2015,Crackers
1884,25-11-2015,Cleaning Supplies
1884,25-11-2015,Shampoo
1884,25-11-2015,Coffee
1884,25-11-2015,Mustard
1884,25-11-2015,Vinegar
4136,07-12-2015,Crackers
4136,07-12-2015,Cheese
4136,07-12-2015,Tomatoes
4136,07-12-2015,Frozen Fruit
4136,07-12-2015,Rubbing Alcohol
4136,07-12-2015,Brownies
4136,07-12-2015,Peppers
4136,07-12-2015,Dish Soap
3055,21-05-2015,Cleaning Supplies
3055,21-05-2015,Cakes
3055,21-05-2015,Tomato Sauce
3055,21-05-2015,Soy Sauce
3055,21-05-2015,Pasta
3055,21-05-2015,Soda
3055,21-05-2015,Carrots
2802,16-06-2015,Crackers
2802,16-06-2015,Oranges
2802,16-06-2015,Dish Soap
4987,29-04-2015,Rice
4987,29-04-2015,Diapers
4987,29-04-2015,Skincare Products
4987,29-04-2015,Milk
4987,29-04-2015,Baby Food
4987,29-04-2015,Baby Bottles
2978,24-05-2015,Salt
2978,24-05-2015,Rice
4615,05-02-2015,Shampoo
4615,05-02-2015,Toilet Paper
4615,05-02-2015,Conditioner
4615,05-02-2015,Soy Sauce
4615,05-02-2015,Frozen Vegetables
4615,05-02-2015,Eggs
2374,31-08-2015,Cheese
2374,31-08-2015,Olive Oil
2374,31-08-2015,Milk
2374,31-08-2015,Butter
2374,31-08-2015,Bread
4490,13-10-2015,Sugar
4490,13-10-2015,Shampoo
4490,13-10-2015,Skincare Products
4490,13-10-2015,Paper Towels
4490,13-10-2015,Honey
4490,13-10-2015,Canned Fish
4490,13-10-2015,Tea
3262,23-05-2015,Rice
3262,23-05-2015,Olive Oil
3262,23-05-2015,Canned Fish
3262,23-05-2015,Frozen Vegetables
4540,05-10-2015,Sugar
4540,05-10-2015,Cookies
4540,05-10-2015,Toothpaste
4540,05-10-2015,Watermelons
4540,05-10-2015,Juice
4540,05-10-2015,Tea
4540,05-10-2015,Bread
1327,02-04-2015,Shampoo
1327,02-04-2015,Cakes
1327,02-04-2015,Coffee
1327,02-04-2015,Conditioner
1327,02-04-2015,Oranges
4938,11-09-2015,Sugar
4938,11-09-2015,Olive Oil
4938,11-09-2015,Broccoli
4938,11-09-2015,Juice
4938,11-09-2015,Frozen Fruit
4938,11-09-2015,Ice Cream
2594,04-06-2015,Brownies
2594,04-06-2015,Mustard
2614,01-09-2015,Soda
2614,01-09-2015,Soy Sauce
2614,01-09-2015,Rice
1083,09-03-2015,Crackers
1083,09-03-2015,Cheese
1083,09-03-2015,Tissues
1083,09-03-2015,Frozen Vegetables
1083,09-03-2015,Canned Fish
1499,28-09-2015,Tomato Sauce
1499,28-09-2015,Vinegar
1499,28-09-2015,Pasta
3529,21-11-2015,Toothpaste
3529,21-11-2015,Wipes
3529,21-11-2015,Broccoli
3529,21-11-2015,Tissues
3529,21-11-2015,Brownies
3529,21-11-2015,Canned Fish
2277,13-09-2015,Cookies
2277,13-09-2015,Coffee
2277,13-09-2015,Toilet Paper
2277,13-09-2015,Bananas
2277,13-09-2015,Butter
2277,13-09-2015,Corn
2277,13-09-2015,Carrots
2900,02-04-2015,Soy Sauce
2900,02-04-2015,Butter
2900,02-04-2015,Toothpaste
2900,02-04-2015,Vinegar
4210,18-07-2015,Crackers
4210,18-07-2015,Canned Fish
4210,18-07-2015,Frozen Fruit
4210,18-07-2015,Dish Soap
1772,09-01-2015,Watermelons
1772,09-01-2015,Bleach
1772,09-01-2015,Corn
2895,25-02-2015,Cheese
2895,25-02-2015,Celery
2895,25-02-2015,Wine
2895,25-02-2015,Tomato Sauce
2895,25-02-2015,Oranges
2895,25-02-2015,Pasta
2895,25-02-2015,Dish Soap
2186,13-08-2015,Toothbrushes
2186,13-08-2015,Cookies
2186,13-08-2015,Toothpaste
2186,13-08-2015,Diapers
2186,13-08-2015,Baby Bottles
2693,17-07-2015,Sugar
2693,17-07-2015,Shampoo
2693,17-07-2015,Baby Food
2693,17-07-2015,Peppers
2693,17-07-2015,Tea
4439,29-04-2015,Shampoo
4439,29-04-2015,Carrots
2529,01-09-2015,Yogurt
2529,01-09-2015,Bananas
2529,01-09-2015,Apples
3074,24-03-2015,Bleach
3074,24-03-2015,Carrots
3705,08-11-2015,Wheat
3705,08-11-2015,Chips
1936,22-08-2015,Sugar
1936,22-08-2015,Popcorn
1936,22-08-2015,Diapers
1936,22-08-2015,Salt
1936,22-08-2015,Chips
1936,22-08-2015,Bananas
1936,22-08-2015,Pepper
1936,22-08-2015,Tea
2529,16-11-2015,Tissues
2529,16-11-2015,Ice Cream
2529,16-11-2015,Frozen Fruit
3412,20-08-2015,Sugar
3412,20-08-2015,Vinegar
3412,20-08-2015,Salt
3412,20-08-2015,Bread
2700,26-02-2015,Dish Soap
2700,26-02-2015,Pastries
2700,26-02-2015,Paper Towels
2700,26-02-2015,Toilet Paper
3089,08-02-2015,Vinegar
3089,08-02-2015,Soy Sauce
3089,08-02-2015,Bleach
3683,08-11-2015,Apples
3683,08-11-2015,Oranges
3683,08-11-2015,Peppers
2880,25-07-2015,Popcorn
2880,25-07-2015,Chips
2880,25-07-2015,Oranges
2880,25-07-2015,Garlic
2880,25-07-2015,Dish Soap
3362,09-05-2015,Soda
3362,09-05-2015,Pepper
3362,09-05-2015,Pastries
2344,08-01-2015,Frozen Fruit
2344,08-01-2015,Popcorn
2344,08-01-2015,Vinegar
2344,08-01-2015,Chips
2349,29-04-2015,Wine
2349,29-04-2015,Cheese
2349,29-04-2015,Salt
2482,13-05-2015,Crackers
2482,13-05-2015,Toothpaste
2482,13-05-2015,Bananas
2482,13-05-2015,Soy Sauce
2482,13-05-2015,Pastries
2482,13-05-2015,Bleach
2397,16-10-2015,Canned Fish
2397,16-10-2015,Corn
2721,16-10-2015,Cleaning Supplies
2721,16-10-2015,Diapers
2721,16-10-2015,Baby Bottles
2721,16-10-2015,Paper Towels
4838,02-08-2015,Toothbrushes
4838,02-08-2015,Jam
4838,02-08-2015,Pepper
4838,02-08-2015,Canned Fish
4838,02-08-2015,Bread
4838,02-08-2015,Tea
2614,27-08-2015,Toothbrushes
2614,27-08-2015,Toothpaste
2614,27-08-2015,Mustard
2614,27-08-2015,Butter
2614,27-08-2015,Pepper
2614,27-08-2015,Dish Soap
4856,11-12-2015,Crackers
4856,11-12-2015,Shampoo
4856,11-12-2015,Celery
4856,11-12-2015,Frozen Fruit
4856,11-12-2015,Pineapples
4856,11-12-2015,Carrots
1454,05-04-2015,Celery
1454,05-04-2015,Wipes
1454,05-04-2015,Frozen Vegetables
1454,05-04-2015,Peppers
1454,05-04-2015,Tea
1454,05-04-2015,Carrots
2928,27-05-2015,Cleaning Supplies
2928,27-05-2015,Shampoo
2928,27-05-2015,Conditioner
2971,04-10-2015,Sugar
2971,04-10-2015,Cleaning Supplies
2971,04-10-2015,Wheat
2971,04-10-2015,Paper Towels
2971,04-10-2015,Toilet Paper
2971,04-10-2015,Oranges
2971,04-10-2015,Butter
2995,07-07-2015,Ice Cream
2995,07-07-2015,Pepper
2995,07-07-2015,Rubbing Alcohol
2135,10-01-2015,Baby Food
2135,10-01-2015,Jam
2135,10-01-2015,Vinegar
2135,10-01-2015,Corn
2135,10-01-2015,Bread
1575,10-03-2015,Olive Oil
1575,10-03-2015,Peppers
1575,10-03-2015,Skincare Products
1575,10-03-2015,Tomatoes
1086,28-11-2015,Bananas
1086,28-11-2015,Rubbing Alcohol
1086,28-11-2015,Pineapples
1086,28-11-2015,Pastries
1086,28-11-2015,Dish Soap
1902,11-10-2015,Shampoo
1902,11-10-2015,Skincare Products
1902,11-10-2015,Honey
1902,11-10-2015,Pineapples
1902,11-10-2015,Tea
1021,28-05-2015,Olive Oil
1021,28-05-2015,Skincare Products
1021,28-05-2015,Pineapples
3708,10-01-2015,Wheat
3708,10-01-2015,Watermelons
3708,10-01-2015,Diapers
3708,10-01-2015,Baby Food
3708,10-01-2015,Butter
3773,04-03-2015,Broccoli
3773,04-03-2015,Paper Towels
3773,04-03-2015,Baby Food
3773,04-03-2015,Soy Sauce
3773,04-03-2015,Frozen Vegetables
3773,04-03-2015,Butter
3773,04-03-2015,Carrots
2295,28-08-2015,Cheese
2295,28-08-2015,Wine
2295,28-08-2015,Peppers
4530,31-08-2015,Rice
4530,31-08-2015,Olive Oil
4530,31-08-2015,Milk
4530,31-08-2015,Baby Bottles
4530,31-08-2015,Frozen Vegetables
4530,31-08-2015,Pastries
4530,31-08-2015,Canned Fish
4936,01-01-2015,Crackers
4936,01-01-2015,Cheese
4936,01-01-2015,Rice
4936,01-01-2015,Celery
4936,01-01-2015,Olive Oil
4936,01-01-2015,Butter
4632,25-11-2015,Cleaning Supplies
4632,25-11-2015,Broccoli
4632,25-11-2015,Carrots
3018,28-01-2015,Popcorn
3018,28-01-2015,Wipes
3018,28-01-2015,Bananas
3018,28-01-2015,Canned Fish
3018,28-01-2015,Bread
3018,28-01-2015,Dish Soap
2517,17-10-2015,Olive Oil
2517,17-10-2015,Baby Food
2517,17-10-2015,Diapers
2517,17-10-2015,Pasta
4180,15-03-2015,Wipes
4180,15-03-2015,Pepper
4835,13-11-2015,Popcorn
4835,13-11-2015,Diapers
4835,13-11-2015,Cookies
4835,13-11-2015,Frozen Fruit
3603,06-08-2015,Popcorn
3603,06-08-2015,Shampoo
3603,06-08-2015,Skincare Products
3603,06-08-2015,Baby Bottles
4606,20-04-2015,Crackers
4606,20-04-2015,Canned Fish
4606,20-04-2015,Eggs
4606,20-04-2015,Broccoli
4108,10-05-2015,Wheat
4108,10-05-2015,Chips
3095,31-03-2015,Eggs
3095,31-03-2015,Baby Bottles
3095,31-03-2015,Corn
3203,08-01-2015,Tissues
3203,08-01-2015,Baby Food
3203,08-01-2015,Skincare Products
3203,08-01-2015,Toothpaste
4203,03-03-2015,Salt
4203,03-03-2015,Paper Towels
4203,03-03-2015,Frozen Fruit
4203,03-03-2015,Tissues
4203,03-03-2015,Frozen Vegetables
4203,03-03-2015,Ice Cream
4203,03-03-2015,Pepper
3980,14-05-2015,Sugar
3980,14-05-2015,Apples
3980,14-05-2015,Juice
3980,14-05-2015,Paper Towels
3980,14-05-2015,Tissues
3980,14-05-2015,Bananas
3980,14-05-2015,Corn
2195,26-11-2015,Mustard
2195,26-11-2015,Frozen Fruit
2195,26-11-2015,Peppers
2195,26-11-2015,Ice Cream
2195,26-11-2015,Pepper
2195,26-11-2015,Canned Fish
2257,09-07-2015,Bleach
2257,09-07-2015,Soy Sauce
2257,09-07-2015,Baby Bottles
2257,09-07-2015,Pastries
1615,19-02-2015,Ice Cream
1615,19-02-2015,Baby Food
1615,19-02-2015,Diapers
1615,19-02-2015,Frozen Fruit
2361,26-03-2015,Cleaning Supplies
2361,26-03-2015,Pepper
2361,26-03-2015,Olive Oil
2361,26-03-2015,Rice
4315,14-03-2015,Watermelons
4315,14-03-2015,Salt
4315,14-03-2015,Toilet Paper
4315,14-03-2015,Pepper
4315,14-03-2015,Canned Fish
4315,14-03-2015,Corn
1356,19-04-2015,Rubbing Alcohol
1356,19-04-2015,Oranges
4107,12-02-2015,Wipes
4107,12-02-2015,Rubbing Alcohol
4219,18-09-2015,Crackers
4219,18-09-2015,Cheese
4219,18-09-2015,Olive Oil
4219,18-09-2015,Paper Towels
4219,18-09-2015,Tissues
4219,18-09-2015,Honey
4219,18-09-2015,Brownies
4355,26-11-2015,Wheat
4355,26-11-2015,Ice Cream
4355,26-11-2015,Shampoo
4355,26-11-2015,Corn
2107,10-03-2015,Frozen Fruit
2107,10-03-2015,Ice Cream
2107,10-03-2015,Broccoli
2107,10-03-2015,Tea
1966,18-08-2015,Celery
1966,18-08-2015,Diapers
1966,18-08-2015,Paper Towels
1966,18-08-2015,Baby Food
1966,18-08-2015,Ice Cream
1966,18-08-2015,Soda
3013,08-07-2015,Crackers
3013,08-07-2015,Cheese
3013,08-07-2015,Cookies
3013,08-07-2015,Chips
3013,08-07-2015,Peppers
3013,08-07-2015,Soda
3013,08-07-2015,Pastries
3013,08-07-2015,Tea
1169,22-10-2015,Yogurt
1169,22-10-2015,Rice
1169,22-10-2015,Apples
1169,22-10-2015,Olive Oil
1169,22-10-2015,Salt
1169,22-10-2015,Frozen Vegetables
1169,22-10-2015,Oranges
1169,22-10-2015,Pepper
1169,22-10-2015,Garlic
1169,22-10-2015,Dish Soap
2463,10-04-2015,Rice
2463,10-04-2015,Soy Sauce
2463,10-04-2015,Cakes
2463,10-04-2015,Tea
3141,30-06-2015,Sugar
3141,30-06-2015,Cleaning Supplies
3141,30-06-2015,Popcorn
3141,30-06-2015,Paper Towels
3049,03-07-2015,Tissues
3049,03-07-2015,Cakes
4236,13-01-2015,Sugar
4236,13-01-2015,Onions
4236,13-01-2015,Rice
4236,13-01-2015,Olive Oil
4236,13-01-2015,Tomatoes
4236,13-01-2015,Paper Towels
3358,09-10-2015,Ice Cream
3358,09-10-2015,Popcorn
3358,09-10-2015,Frozen Fruit
4289,29-11-2015,Cookies
4289,29-11-2015,Dish Soap
4884,08-09-2015,Canned Fish
4884,08-09-2015,Shampoo
4884,08-09-2015,Toothbrushes
4884,08-09-2015,Toothpaste
4884,08-09-2015,Mustard
4884,08-09-2015,Baby Bottles
4884,08-09-2015,Bleach
2207,29-11-2015,Wheat
2207,29-11-2015,Celery
2207,29-11-2015,Soy Sauce
2207,29-11-2015,Rice
1718,22-02-2015,Celery
1718,22-02-2015,Brownies
1718,22-02-2015,Butter
1718,22-02-2015,Soda
1718,22-02-2015,Canned Fish
1579,10-12-2015,Yogurt
1579,10-12-2015,Granola
1579,10-12-2015,Toothpaste
1579,10-12-2015,Wipes
1579,10-12-2015,Brownies
1579,10-12-2015,Oranges
1579,10-12-2015,Bleach
2424,25-10-2015,Crackers
2424,25-10-2015,Cheese
2424,25-10-2015,Frozen Fruit
2424,25-10-2015,Toilet Paper
2424,25-10-2015,Garlic
1883,10-10-2015,Toothbrushes
1883,10-10-2015,Toothpaste
1883,10-10-2015,Butter
1883,10-10-2015,Frozen Fruit
1883,10-10-2015,Soy Sauce
1883,10-10-2015,Peppers
1883,10-10-2015,Ice Cream
1883,10-10-2015,Bread
4995,26-08-2015,Rubbing Alcohol
4995,26-08-2015,Rice
1271,28-06-2015,Eggs
1271,28-06-2015,Watermelons
1271,28-06-2015,Oranges
1271,28-06-2015,Apples
2635,11-05-2015,Baby Food
2635,11-05-2015,Diapers
2635,11-05-2015,Toothbrushes
4943,19-09-2015,Bleach
4943,19-09-2015,Canned Fish
4943,19-09-2015,Celery
4746,04-06-2015,Wheat
4746,04-06-2015,Cakes
4746,04-06-2015,Mustard
4746,04-06-2015,Bananas
4746,04-06-2015,Garlic
4156,09-10-2015,Toilet Paper
4156,09-10-2015,Pineapples
4156,09-10-2015,Butter
1339,01-07-2015,Crackers
1339,01-07-2015,Popcorn
1339,01-07-2015,Toothbrushes
1339,01-07-2015,Toothpaste
1339,01-07-2015,Salt
1339,01-07-2015,Brownies
1339,01-07-2015,Canned Fish
3187,08-01-2015,Peppers
3187,08-01-2015,Cookies
3187,08-01-2015,Celery
3187,08-01-2015,Tomatoes
3187,08-01-2015,Pineapples
3187,08-01-2015,Butter
3187,08-01-2015,Pastries
3187,08-01-2015,Tea
1566,26-07-2015,Toothbrushes
1566,26-07-2015,Chips
1566,26-07-2015,Frozen Fruit
1566,26-07-2015,Soda
1566,26-07-2015,Pineapples
1566,26-07-2015,Ice Cream
4116,25-03-2015,Toothbrushes
4116,25-03-2015,Toothpaste
4116,25-03-2015,Juice
4116,25-03-2015,Bananas
4116,25-03-2015,Soy Sauce
4116,25-03-2015,Baby Bottles
4116,25-03-2015,Oranges
2505,16-03-2015,Rice
2505,16-03-2015,Celery
2505,16-03-2015,Olive Oil
2505,16-03-2015,Diapers
2505,16-03-2015,Tomatoes
2505,16-03-2015,Soy Sauce
2505,16-03-2015,Frozen Vegetables
2505,16-03-2015,Peppers
2505,16-03-2015,Ice Cream
2505,16-03-2015,Carrots
4029,21-10-2015,Rubbing Alcohol
4029,21-10-2015,Cakes
3215,03-05-2015,Garlic
3215,03-05-2015,Coffee
3215,03-05-2015,Pastries
3694,21-07-2015,Sugar
3694,21-07-2015,Bleach
3694,21-07-2015,Carrots
1197,14-10-2015,Popcorn
1197,14-10-2015,Soy Sauce
1197,14-10-2015,Tea
1258,25-12-2015,Cakes
1258,25-12-2015,Soy Sauce
1258,25-12-2015,Cookies
1258,25-12-2015,Tea
1268,06-07-2015,Crackers
1268,06-07-2015,Cheese
1268,06-07-2015,Toothpaste
1268,06-07-2015,Toothbrushes
1268,06-07-2015,Olive Oil
1268,06-07-2015,Butter
1268,06-07-2015,Eggs
1268,06-07-2015,Bread
1363,21-10-2015,Sugar
1363,21-10-2015,Shampoo
1363,21-10-2015,Coffee
1363,21-10-2015,Conditioner
1363,21-10-2015,Baby Food
1363,21-10-2015,Oranges
3579,11-01-2015,Tissues
3579,11-01-2015,Cleaning Supplies
2379,07-08-2015,Crackers
2379,07-08-2015,Cheese
2379,07-08-2015,Salt
2379,07-08-2015,Tomato Sauce
2379,07-08-2015,Pasta
2379,07-08-2015,Soda
4818,18-10-2015,Popcorn
4818,18-10-2015,Brownies
4818,18-10-2015,Broccoli
3344,04-05-2015,Toothpaste
3344,04-05-2015,Rice
3344,04-05-2015,Watermelons
3344,04-05-2015,Soy Sauce
3344,04-05-2015,Pineapples
4647,23-12-2015,Cakes
4647,23-12-2015,Rice
4647,23-12-2015,Watermelons
4647,23-12-2015,Soy Sauce
4647,23-12-2015,Baby Bottles
4647,23-12-2015,Frozen Vegetables
4647,23-12-2015,Canned Fish
2928,25-10-2015,Pepper
2928,25-10-2015,Salt
2928,25-10-2015,Oranges
2928,25-10-2015,Butter
4970,01-08-2015,Shampoo
4970,01-08-2015,Cakes
4970,01-08-2015,Butter
4970,01-08-2015,Milk
4970,01-08-2015,Tomato Sauce
4970,01-08-2015,Pineapples
4970,01-08-2015,Pasta
4970,01-08-2015,Bread
1515,15-07-2015,Wheat
1515,15-07-2015,Crackers
1515,15-07-2015,Shampoo
1515,15-07-2015,Cheese
1515,15-07-2015,Olive Oil
1515,15-07-2015,Tissues
1515,15-07-2015,Conditioner
1515,15-07-2015,Pastries
2346,15-10-2015,Vinegar
2346,15-10-2015,Oranges
2346,15-10-2015,Juice
2346,15-10-2015,Apples
4875,26-10-2015,Rubbing Alcohol
4875,26-10-2015,Dish Soap
4234,25-10-2015,Wipes
4234,25-10-2015,Garlic
4234,25-10-2015,Rice
4234,25-10-2015,Butter
3818,07-03-2015,Eggs
3818,07-03-2015,Vinegar
3818,07-03-2015,Skincare Products
1986,22-09-2015,Yogurt
1986,22-09-2015,Skincare Products
1986,22-09-2015,Watermelons
1986,22-09-2015,Broccoli
1986,22-09-2015,Tomato Sauce
1986,22-09-2015,Pasta
3223,13-05-2015,Sugar
3223,13-05-2015,Celery
3223,13-05-2015,Watermelons
3223,13-05-2015,Tomatoes
3223,13-05-2015,Peppers
3223,13-05-2015,Canned Fish
2413,12-10-2015,Sugar
2413,12-10-2015,Celery
2413,12-10-2015,Watermelons
2413,12-10-2015,Paper Towels
2413,12-10-2015,Toilet Paper
2413,12-10-2015,Bleach
4604,26-08-2015,Yogurt
4604,26-08-2015,Oranges
4604,26-08-2015,Celery
4604,26-08-2015,Apples
4848,20-11-2015,Cookies
4848,20-11-2015,Frozen Fruit
4848,20-11-2015,Tea
4172,24-10-2015,Wheat
4172,24-10-2015,Coffee
4172,24-10-2015,Wipes
4172,24-10-2015,Tissues
